,customer_user_id,platform,media_source,campaign,install_date,cpi,visit_date,revenue
2556,214802,android,unityads_int,HC|Android|retention|US,2020-09-02,0.96,2020-09-03,0.024073873060044573
2557,215186,android,unityads_int,HC|Android|retention|US,2020-09-03,0.9800000000000001,2020-09-12,0.18918425448656787
2558,220553,android,unityads_int,HC|Android|retention|US,2020-09-05,0.93125,2020-09-11,0.10152842224534106
2559,221937,android,unityads_int,HC|Android|retention|US,2020-09-06,0.931,2020-09-07,0.36963533069580123
2560,226105,android,unityads_int,HC|Android|retention|US,2020-09-07,0.9633333333333333,2020-09-11,0.218944099281256
2561,228713,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9820000000000001,2020-09-09,0.16851020154441784
2562,229142,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9712500000000002,2020-09-09,0.44428044265724814
2563,229444,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9820000000000001,2020-09-13,0.301358963452845
2564,229631,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9628571428571429,2020-09-09,0.17128790547000108
2565,230635,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9628571428571429,2020-09-15,0.35739386360452546
2566,235518,android,unityads_int,HC|Android|retention|US,2020-09-12,0.9671428571428571,2020-09-18,0.0017703493921885057
2567,240228,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9845454545454545,2020-09-28,0.26573122899015506
2568,241718,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9588888888888888,2020-09-20,0.017560037326351644
2569,242615,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-20,0.06199102823636053
2570,245986,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-26,0.6285072685784674
2571,246025,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-22,0.21209752634231296
2572,176934,android,unityads_int,HC|Android|retention|US,2020-08-17,1.0,2020-08-23,0.25323411839721577
2573,178720,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4273333333333336,2020-08-31,0.17981169972293914
2574,180603,android,unityads_int,HC|Android|retention|US,2020-08-18,1.4474999999999998,2020-08-19,0.08427387471372162
2575,180705,android,unityads_int,HC|Android|retention|US,2020-08-19,1.6037931034482762,2020-08-19,0.3113135347618648
2576,180823,android,unityads_int,HC|Android|retention|US,2020-08-19,1.6037931034482762,2020-08-21,0.1359502869346124
2577,180907,android,unityads_int,HC|Android|retention|US,2020-08-19,1.6037931034482762,2020-08-23,0.06712408927649047
2578,183450,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5209090909090905,2020-08-25,0.2773241088260247
2579,184502,android,unityads_int,HC|Android|retention|US,2020-08-21,1.509375,2020-08-21,0.3181790827942343
2580,186666,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-22,0.42276016400736366
2581,186728,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-22,0.19668831895283004
2582,186728,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-23,0.4680143826234678
2583,194278,android,unityads_int,HC|Android|retention|US,2020-08-25,0.8733333333333334,2020-08-31,0.11034954094739309
2584,202810,android,unityads_int,HC|Android|retention|US,2020-08-28,0.8963999999999999,2020-08-28,0.08732052651385326
2585,218322,android,unityads_int,HC|Android|retention|US,2020-09-04,0.9442105263157894,2020-09-06,0.18030403266240175
2586,218329,android,unityads_int,HC|Android|retention|US,2020-09-04,0.9442105263157894,2020-09-04,0.12090447153836686
2587,224639,android,unityads_int,HC|Android|retention|US,2020-09-07,0.9393333333333336,2020-09-20,0.090421108173875
2588,226462,android,unityads_int,HC|Android|retention|US,2020-09-08,0.9366666666666666,2020-09-18,0.5644228976629313
2589,228935,android,unityads_int,HC|Android|retention|US,2020-09-09,0.9175,2020-09-19,0.17216930698564578
2590,240394,android,unityads_int,HC|Android|retention|US,2020-09-13,0.9661538461538461,2020-09-17,0.13035813385903458
2591,240242,android,unityads_int,HC|Android|retention|US,2020-09-14,0.9960000000000001,2020-09-23,0.06849494548168317
2592,242745,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0836842105263156,2020-09-17,0.20388763688556366
2593,242764,android,unityads_int,HC|Android|retention|US,2020-09-15,1.0022727272727272,2020-09-22,0.07669350769529336
2594,245172,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3446666666666667,2020-09-17,0.15993058915235597
2595,246441,android,unityads_int,HC|Android|retention|US,2020-09-16,1.3044444444444447,2020-09-17,0.21967107523397592
2596,176858,android,unityads_int,HC|Android|retention|US,2020-08-17,1.0185,2020-08-29,0.1356677016134132
2597,182657,android,unityads_int,HC|Android|retention|US,2020-08-20,1.5552112676056344,2020-08-22,0.3635639083862173
2598,186178,android,unityads_int,HC|Android|retention|US,2020-08-21,1.555200000000001,2020-08-21,0.06208076586733348
2599,186666,android,unityads_int,HC|Android|retention|US,2020-08-22,1.61263157894737,2020-08-25,0.025951712338017557
2600,186751,android,unityads_int,HC|Android|retention|US,2020-08-22,1.6020588235294126,2020-08-31,0.04142227197519879
2601,189039,android,unityads_int,HC|Android|retention|US,2020-08-23,1.2499999999999998,2020-08-26,0.3228969300292308
2602,191633,android,unityads_int,HC|Android|retention|US,2020-08-24,1.0518181818181818,2020-08-24,0.13213279604453898
